psechoice,hscath,hsrural,grades,faminc,famsiz,parsome,parcoll,female,asian,hispan,black,grants,loans
2,0,1,7.809999943,42.5,5,1,0,0,0,0,0,0,0
2,0,1,7.809999943,42.5,5,1,0,0,0,0,0,1,1
2,0,1,9.210000038,62.5,5,0,1,0,0,0,0,0,0
2,0,1,9.210000038,62.5,5,0,1,0,0,0,0,0,0
2,0,1,7.809999943,62.5,4,0,1,1,1,0,0,0,0
3,0,1,7.239999771,62.5,4,0,1,1,0,0,1,1,0
2,0,1,6.880000114,62.5,4,1,0,1,0,0,0,0,0
2,0,1,8,22.5,3,1,0,0,0,0,1,1,0
2,0,1,5.769999981,30,4,0,0,1,0,0,0,1,0
3,0,1,4.03000021,62.5,4,0,1,1,0,1,0,0,0
1,0,1,9.68999958,30,5,1,0,0,0,0,0,0,0
1,0,1,2.890000105,42.5,4,1,0,0,0,0,0,0,0
3,0,1,4.300000191,87.5,4,0,1,1,0,0,0,0,0
3,0,1,2.710000038,250,5,0,1,1,0,0,0,1,0
2,0,1,9.819999695,42.5,2,0,1,1,0,0,0,0,0
2,0,0,7.5,62.5,4,1,0,1,0,0,0,0,0
2,0,0,10.36999989,22.5,5,0,0,1,0,1,0,1,0
2,0,0,10.36999989,22.5,5,0,0,1,0,1,0,1,1
3,0,0,5.71999979,30,6,0,1,0,0,1,0,1,0
2,0,0,7.300000191,30,6,0,1,1,1,0,0,0,0
3,0,1,4.940000057,30,4,1,0,1,0,0,0,0,1
3,0,1,4.940000057,30,4,1,0,1,0,0,0,0,0
3,0,1,4.940000057,30,4,1,0,1,0,0,0,0,0
3,0,1,7.440000057,62.5,4,0,1,1,0,0,0,1,1
3,0,1,7.440000057,62.5,4,0,1,1,0,0,0,0,0
1,0,1,7.420000076,17.5,3,1,0,1,0,1,0,0,0
2,0,0,4.46999979,30,6,0,0,1,0,0,0,1,0
2,0,0,4.46999979,30,6,0,0,1,0,0,0,0,1
3,0,1,5.789999962,62.5,4,0,1,0,0,0,0,1,0
3,0,1,5.789999962,62.5,4,0,1,0,0,0,0,0,0
2,0,1,8,62.5,3,0,1,1,0,0,0,0,0
2,0,1,8,62.5,3,0,1,1,0,0,0,0,0
2,0,1,9.239999771,250,5,0,0,1,0,0,1,0,0
2,0,1,9.239999771,250,5,0,0,1,0,0,1,1,1
2,0,1,9.239999771,250,5,0,0,1,0,0,1,1,1
3,0,1,4.960000038,42.5,3,1,0,1,0,0,0,0,0
3,0,1,8.779999733,87.5,4,1,0,0,0,0,0,0,1
3,0,1,8.779999733,87.5,4,1,0,0,0,0,0,0,0
3,0,1,10.01000023,30,6,0,1,0,0,0,1,1,1
2,0,1,8.359999657,42.5,3,1,0,1,0,0,1,1,0
2,0,1,6.599999905,62.5,3,1,0,0,0,0,0,0,0
2,0,1,6.139999866,42.5,7,1,0,0,0,0,0,0,0
3,0,1,8.109999657,62.5,4,0,1,0,0,0,0,0,0
2,0,1,4.28000021,62.5,4,0,1,0,0,0,1,0,0
2,0,1,4.28000021,62.5,4,0,1,0,0,0,1,0,0
2,0,1,4.28000021,62.5,4,0,1,0,0,0,1,1,0
2,0,0,8.539999962,42.5,4,0,1,1,0,0,1,0,0
3,0,0,3.25999999,12.5,4,1,0,0,0,1,0,1,0
3,0,0,6.380000114,22.5,3,1,0,1,0,1,0,0,0
3,0,0,4.78000021,150,2,0,0,1,0,1,0,1,1
1,0,0,8.029999733,22.5,2,0,1,0,0,1,0,0,0
3,0,0,7.480000019,62.5,4,0,1,0,0,0,0,0,0
3,0,0,6,30,4,1,0,0,0,0,0,1,1
3,0,0,6,30,4,1,0,0,0,0,0,0,0
2,0,0,6.449999809,30,5,0,0,0,0,1,0,0,0
2,0,0,10.36999989,17.5,5,1,0,0,0,1,0,1,0
2,0,0,7.210000038,17.5,4,0,0,1,0,1,0,1,0
2,0,0,7.210000038,17.5,4,0,0,1,0,1,0,1,0
3,0,0,6.789999962,12.5,5,1,0,0,0,1,0,1,1
3,0,0,6.789999962,12.5,5,1,0,0,0,1,0,1,0
3,0,0,6.789999962,12.5,5,1,0,0,0,1,0,1,1
3,0,0,4.329999924,30,5,0,0,1,0,1,0,1,0
3,0,0,6.679999828,22.5,6,1,0,0,0,1,0,1,1
1,0,0,9.100000381,12.5,5,0,0,1,0,1,0,0,0
3,0,0,7.760000229,12.5,2,1,0,0,0,1,0,0,1
3,0,0,5.940000057,22.5,2,0,0,1,0,0,0,1,0
2,0,0,8.829999924,12.5,3,0,0,0,0,1,0,1,1
1,0,0,7.179999828,30,3,1,0,1,0,1,0,0,0
2,0,0,6.159999847,22.5,6,0,1,1,0,1,0,1,0
3,0,0,6.949999809,22.5,4,1,0,0,0,1,0,1,0
2,0,0,8.319999695,150,5,0,1,0,1,0,0,0,0
2,0,0,7.539999962,87.5,3,1,0,0,0,0,0,0,0
2,0,0,9.670000076,42.5,5,1,0,1,0,1,0,0,0
3,0,0,5.449999809,62.5,3,0,1,1,0,0,0,0,0
3,0,0,5.449999809,62.5,3,0,1,1,0,0,0,0,0
3,0,0,5.449999809,62.5,3,0,1,1,0,0,0,0,0
3,0,0,2.170000076,42.5,4,1,0,1,1,0,0,1,1
3,0,0,7.960000038,62.5,6,1,0,1,1,0,0,0,0
3,0,0,7.960000038,62.5,6,1,0,1,1,0,0,0,0
3,0,0,7.960000038,62.5,6,1,0,1,1,0,0,0,0
3,0,0,3.900000095,150,6,0,1,1,0,0,0,0,0
3,0,0,3.900000095,150,6,0,1,1,0,0,0,0,0
2,0,0,8.68999958,42.5,4,0,1,0,0,0,0,1,0
3,0,0,7.96999979,62.5,4,0,1,1,0,0,1,1,0
2,0,0,10.97000027,30,4,1,0,0,0,1,0,0,0
2,0,0,11.46000004,17.5,6,0,0,0,0,1,0,0,0
3,0,0,5.210000038,17.5,5,0,0,0,0,0,0,1,1
3,0,0,5.210000038,17.5,5,0,0,0,0,0,0,0,0
3,0,0,5.110000134,22.5,5,1,0,1,0,0,0,1,1
3,0,0,5.110000134,22.5,5,1,0,1,0,0,0,0,0
2,0,0,9.350000381,30,3,1,0,0,0,0,0,0,0
1,0,0,9.920000076,62.5,5,0,1,0,0,0,0,0,0
2,0,0,3.680000067,17.5,4,1,0,0,0,0,1,0,0
3,0,0,10.06999969,62.5,5,1,0,0,0,0,1,0,0
3,0,0,8.840000153,42.5,4,0,0,0,0,0,1,1,1
3,0,0,6,12.5,5,1,0,0,0,0,1,1,1
2,0,0,9.609999657,42.5,5,1,0,1,0,0,0,0,0
2,0,0,9.609999657,42.5,5,1,0,1,0,0,0,0,0
2,0,0,5.400000095,0,5,0,0,0,0,0,0,0,0
1,0,0,9.569999695,30,5,1,0,0,0,0,0,0,0
2,0,0,4.03000021,42.5,3,1,0,0,0,0,0,1,0
3,0,0,3.539999962,30,6,1,0,0,0,0,0,1,0
1,0,0,6.610000134,42.5,6,1,0,0,0,0,0,0,0
1,0,0,6.679999828,22.5,3,0,0,1,0,0,0,0,0
1,0,0,3.220000029,42.5,4,1,0,1,0,0,0,0,0
2,0,0,2.559999943,6.25,3,0,0,1,0,0,0,1,1
1,0,0,6.789999962,22.5,3,0,0,1,0,0,0,0,0
2,0,0,9.68999958,12.5,5,0,1,1,0,0,0,1,0
1,0,1,10.59000015,12.5,4,1,0,0,0,0,1,0,0
3,0,1,7.5,62.5,4,0,1,1,0,0,1,1,1
1,0,1,8.06000042,42.5,5,0,0,0,0,0,0,0,0
3,0,1,7.929999828,22.5,4,1,0,1,0,0,1,1,1
2,0,1,2.670000076,30,6,1,0,1,0,0,0,1,0
2,0,1,4.630000114,62.5,5,0,1,0,0,0,0,0,0
2,0,1,5.21999979,42.5,4,1,0,0,0,0,0,1,0
3,0,1,4.78000021,8.75,5,1,0,1,0,0,0,1,0
1,0,1,6.829999924,42.5,6,1,0,0,1,0,0,0,0
2,0,1,4.21999979,42.5,4,1,0,1,0,1,0,1,0
2,0,0,8.949999809,42.5,5,1,0,1,0,1,0,0,0
3,0,0,5.519999981,62.5,4,1,0,1,0,0,0,0,0
3,0,0,5.519999981,62.5,4,1,0,1,0,0,0,0,0
3,0,0,5.519999981,62.5,4,1,0,1,0,0,0,0,0
3,0,0,7.230000019,62.5,5,0,1,1,0,1,0,0,0
3,0,0,7.230000019,62.5,5,0,1,1,0,1,0,0,0
1,0,1,6.389999866,22.5,3,1,0,0,0,0,0,0,0
3,0,1,6.170000076,17.5,4,0,0,0,0,1,0,1,0
1,0,1,7.289999962,42.5,4,0,0,1,0,0,0,0,0
2,0,1,6.809999943,22.5,5,1,0,0,0,1,0,1,0
2,0,1,6.809999943,22.5,5,1,0,0,0,1,0,1,0
3,0,1,6.289999962,42.5,4,0,0,1,0,0,0,0,0
3,0,1,6.050000191,22.5,5,1,0,1,0,1,0,1,1
3,0,1,6.050000191,22.5,5,1,0,1,0,1,0,0,0
2,0,1,3.349999905,30,3,1,0,1,0,1,0,0,0
2,0,1,3.349999905,30,3,1,0,1,0,1,0,0,0
1,0,1,6.190000057,42.5,3,0,0,0,0,1,0,0,0
3,0,1,3.859999895,42.5,7,1,0,0,0,1,0,1,1
2,0,1,5.25,62.5,4,1,0,1,0,0,0,0,0
2,0,1,2.920000076,62.5,4,0,1,0,0,0,0,0,0
2,0,1,2.920000076,62.5,4,0,1,0,0,0,0,1,0
2,0,1,5.670000076,62.5,3,1,0,0,0,0,0,0,1
2,0,1,5.670000076,62.5,3,1,0,0,0,0,0,0,1
3,0,1,4.329999924,42.5,4,1,0,0,0,0,0,0,0
1,0,1,9.520000458,6.25,5,0,0,0,0,0,0,0,0
3,0,1,3.630000114,42.5,5,1,0,1,0,0,0,1,0
3,0,1,3.630000114,42.5,5,1,0,1,0,0,0,0,0
1,0,1,7.989999771,22.5,3,0,0,0,0,0,0,0,0
3,0,0,2.930000067,62.5,3,0,1,0,0,0,0,1,0
3,0,0,3.670000076,87.5,4,0,1,0,0,0,0,0,0
3,0,0,3.670000076,87.5,4,0,1,0,0,0,0,0,0
3,0,0,4.269999981,87.5,4,0,1,1,0,0,0,0,0
3,0,0,7.239999771,87.5,3,0,1,0,0,0,0,0,0
3,0,0,7.139999866,87.5,3,0,1,0,0,1,0,1,0
3,0,0,7.139999866,87.5,3,0,1,0,0,1,0,0,0
2,0,0,5.019999981,87.5,4,0,1,1,0,0,0,0,0
3,0,0,2.680000067,87.5,4,0,1,1,0,0,0,1,0
3,0,0,5.039999962,30,4,0,0,1,0,0,0,0,0
1,0,0,7.989999771,17.5,3,0,0,1,0,0,0,0,0
1,0,0,11.14999962,17.5,4,0,0,0,0,1,0,0,0
1,0,0,5.170000076,22.5,5,1,0,1,0,1,0,0,0
1,0,0,11.27999973,62.5,4,0,1,0,0,0,0,0,0
2,0,0,7.460000038,62.5,3,0,0,1,0,0,0,0,0
2,0,0,10.13000011,30,4,1,0,0,0,0,0,0,0
2,0,0,9.170000076,17.5,4,1,0,1,0,0,0,0,1
2,0,0,4.179999828,22.5,5,1,0,1,0,0,0,0,0
2,0,0,4.179999828,22.5,5,1,0,1,0,0,0,1,1
2,0,0,9.470000267,17.5,3,1,0,1,0,0,0,1,0
1,0,0,9.31000042,42.5,4,1,0,0,0,0,0,0,0
1,0,0,9.739999771,30,3,0,0,1,0,0,0,0,0
1,0,1,9.670000076,22.5,5,1,0,0,0,0,0,0,0
1,0,1,6.960000038,6.25,6,1,0,0,0,0,0,0,0
3,0,1,3.910000086,62.5,4,1,0,0,0,0,0,1,0
3,0,1,8.420000076,30,5,1,0,1,0,0,0,0,1
1,0,1,6.940000057,17.5,6,1,0,0,0,0,0,0,0
1,0,1,8.93999958,17.5,3,0,0,0,0,0,0,0,0
3,0,1,6.170000076,62.5,3,1,0,1,0,0,0,0,0
3,0,0,2.359999895,42.5,9,1,0,0,0,1,0,1,0
2,0,0,9.869999886,12.5,7,1,0,0,0,1,0,0,0
3,0,0,8.329999924,150,4,0,1,0,0,1,0,0,0
3,0,0,8.329999924,150,4,0,1,0,0,1,0,0,0
3,0,0,8.329999924,150,4,0,1,0,0,1,0,0,0
2,0,0,8.609999657,42.5,6,0,0,1,0,1,0,1,0
2,0,0,8.609999657,42.5,6,0,0,1,0,1,0,0,0
3,0,0,6.849999905,62.5,4,1,0,0,0,1,0,0,0
3,0,0,6.849999905,62.5,4,1,0,0,0,1,0,0,0
3,0,0,3.799999952,30,4,1,0,1,0,0,0,1,1
3,0,0,5.730000019,42.5,5,0,1,1,0,1,0,1,0
2,0,0,7.78000021,22.5,4,1,0,0,0,1,0,1,0
3,0,0,9.789999962,8.75,2,1,0,0,0,1,0,1,0
3,0,0,8.399999619,62.5,5,0,0,0,0,1,0,0,0
3,0,0,3.180000067,42.5,6,1,0,0,0,1,0,1,0
3,0,0,3.180000067,42.5,6,1,0,0,0,1,0,0,0
3,0,0,10.60000038,30,4,1,0,1,0,1,0,0,1
3,0,0,4.96999979,42.5,7,0,1,1,0,1,0,0,0
3,0,0,6.039999962,62.5,5,1,0,1,0,1,0,1,1
3,0,0,6.039999962,62.5,5,1,0,1,0,1,0,0,0
1,0,0,10.59000015,42.5,4,0,0,0,0,0,0,0,0
1,0,0,10.19999981,42.5,5,1,0,1,0,1,0,0,0
3,0,0,2.380000114,62.5,3,0,1,1,0,0,0,1,0
3,1,0,4.760000229,22.5,5,1,0,1,0,0,1,1,1
3,1,0,4.760000229,22.5,5,1,0,1,0,0,1,0,0
2,0,0,11.52000046,22.5,3,1,0,0,0,0,1,0,0
2,0,0,5.960000038,42.5,5,0,0,1,0,1,0,0,0
3,0,0,7.829999924,30,4,0,0,1,0,0,0,1,0
2,0,1,8.020000458,62.5,3,1,0,1,0,0,0,0,0
2,0,1,9.489999771,42.5,6,1,0,1,0,0,0,0,0
3,0,1,8.130000114,12.5,6,1,0,1,0,0,1,0,0
3,0,1,8.130000114,12.5,6,1,0,1,0,0,1,0,0
3,0,1,5.380000114,30,5,0,0,0,0,0,1,1,1
2,0,1,8.710000038,30,3,0,1,1,0,0,0,0,0
2,0,1,5.78000021,22.5,6,1,0,0,0,0,1,1,1
3,0,1,5.460000038,87.5,4,0,1,0,0,0,0,1,0
3,0,1,8.050000191,62.5,4,1,0,1,0,0,0,0,0
3,0,1,5.039999962,87.5,7,0,1,1,0,0,0,0,0
3,0,1,5.039999962,87.5,7,0,1,1,0,0,0,0,0
3,0,1,5.420000076,62.5,4,0,1,0,0,0,1,1,0
3,0,1,8.5,42.5,5,1,0,1,0,0,0,0,0
3,0,1,10.01000023,22.5,3,0,1,0,0,0,0,0,0
3,0,1,8.819999695,62.5,4,0,1,1,0,0,0,0,0
3,0,0,5.429999828,22.5,4,0,1,1,0,0,0,1,1
3,0,1,5.21999979,87.5,4,0,1,1,0,0,0,1,0
1,0,1,4.289999962,62.5,5,0,1,1,0,0,0,0,0
3,0,1,6.329999924,150,4,0,1,0,0,0,0,0,0
3,0,1,5.5,62.5,5,0,1,1,0,0,0,0,0
3,0,0,6.5,22.5,3,0,1,0,0,0,1,0,0
3,0,0,6.5,22.5,3,0,1,0,0,0,1,0,0
3,0,0,6.5,22.5,3,0,1,0,0,0,1,0,0
3,0,0,10.97999954,17.5,2,0,0,0,0,0,1,0,0
3,0,0,10.97999954,17.5,2,0,0,0,0,0,1,0,0
3,0,0,6.489999771,30,4,0,1,1,0,0,1,1,1
1,0,0,7.75,8.75,7,0,0,1,0,1,0,0,0
3,0,0,10.03999996,12.5,5,1,0,0,0,0,1,1,1
2,0,0,6.989999771,62.5,3,1,0,1,0,0,0,0,0
2,0,0,6.989999771,62.5,3,1,0,1,0,0,0,0,0
2,0,0,8.710000038,62.5,4,0,1,1,0,0,0,0,0
2,0,0,8.710000038,62.5,4,0,1,1,0,0,0,0,1
2,0,0,5.389999866,87.5,3,0,1,1,0,0,0,0,0
2,0,0,5.389999866,87.5,3,0,1,1,0,0,0,0,0
2,0,0,5.619999886,87.5,5,0,1,0,0,0,0,0,0
3,0,0,2.930000067,22.5,4,0,1,1,0,0,0,1,0
3,0,0,2.930000067,22.5,4,0,1,1,0,0,0,0,0
2,0,0,9.640000343,62.5,3,0,1,0,0,0,0,0,0
3,0,0,6.519999981,42.5,4,0,1,0,0,1,0,1,1
3,0,0,4.389999866,30,3,1,0,1,0,0,0,1,1
1,0,1,4.630000114,30,6,0,0,1,0,0,0,0,0
3,0,1,7.320000172,30,5,1,0,0,0,0,0,1,0
3,0,1,2.75,42.5,4,0,1,1,0,0,0,0,0
1,0,1,8.470000267,62.5,6,0,0,1,0,0,0,0,0
3,0,1,5.329999924,6.25,6,1,0,1,0,0,0,1,0
1,0,0,10.31999969,42.5,6,0,0,1,0,0,0,0,0
1,0,0,7.75,42.5,3,0,1,0,0,0,0,0,0
3,0,1,7.71999979,12.5,2,0,0,1,0,0,1,1,1
3,0,1,7.71999979,12.5,2,0,0,1,0,0,1,1,1
2,0,1,7.630000114,42.5,5,1,0,1,0,0,0,0,0
1,0,1,7.420000076,22.5,5,1,0,0,0,0,0,0,0
1,0,1,9.630000114,17.5,4,1,0,0,0,0,1,0,0
1,0,1,9.359999657,4,5,1,0,0,0,0,1,0,0
3,0,1,7.699999809,0,4,1,0,1,0,0,1,1,1
3,0,0,6.670000076,22.5,4,1,0,1,0,1,0,1,1
3,0,0,7.630000114,62.5,3,1,0,1,0,1,0,0,0
2,0,0,6.949999809,22.5,5,0,0,1,0,0,0,1,0
1,0,0,9.699999809,6.25,3,1,0,0,0,1,0,0,0
3,0,0,8.5,30,4,1,0,1,0,1,0,1,1
3,0,0,8.5,30,4,1,0,1,0,1,0,1,0
3,0,0,6.989999771,42.5,4,1,0,1,0,1,0,1,0
2,0,0,8.659999847,22.5,4,1,0,1,0,0,0,0,0
2,0,0,8.420000076,30,6,1,0,0,0,1,0,0,0
3,0,0,6.269999981,42.5,6,0,1,0,1,0,0,1,1
1,0,0,8.369999886,42.5,8,1,0,1,0,0,0,0,0
3,0,1,4.849999905,42.5,7,0,1,1,0,0,0,0,1
1,0,1,9.420000076,42.5,3,0,0,1,0,0,0,0,0
3,0,0,7.920000076,22.5,3,0,1,1,0,0,0,1,0
1,0,0,11.27000046,12.5,2,1,0,1,0,1,0,0,0
1,0,1,9.380000114,17.5,3,1,0,0,0,0,0,0,0
1,0,1,9.170000076,42.5,4,0,1,0,0,0,0,0,0
1,0,1,9.569999695,150,4,0,1,0,0,0,0,0,0
2,0,1,9.199999809,42.5,5,1,0,0,0,0,0,0,0
2,0,1,3.829999924,6.25,3,0,0,1,0,0,0,1,1
2,0,1,3.829999924,6.25,3,0,0,1,0,0,0,0,0
1,0,1,8.550000191,30,3,1,0,0,0,0,0,0,0
1,0,1,5.059999943,62.5,5,0,0,1,0,0,0,0,0
1,0,1,4.920000076,150,5,1,0,1,0,0,0,0,0
1,0,1,10.97999954,42.5,5,1,0,0,0,0,0,0,0
2,0,1,5.460000038,42.5,5,1,0,1,0,0,0,1,1
1,0,1,10.64999962,22.5,4,0,0,0,0,0,0,0,0
3,0,0,5.710000038,42.5,4,0,0,0,0,0,0,1,0
1,0,0,6.139999866,30,4,1,0,0,0,0,0,0,0
3,0,0,3.039999962,42.5,4,0,1,1,0,0,0,1,1
3,0,0,2.430000067,22.5,4,0,1,0,0,0,0,1,0
3,1,0,7.079999924,150,5,0,1,0,1,0,0,0,0
3,1,0,7.079999924,150,5,0,1,0,1,0,0,0,0
1,1,0,4.610000134,62.5,4,0,1,0,0,0,0,0,0
3,0,0,2.849999905,150,6,0,1,1,0,0,0,0,0
3,0,0,2.880000114,87.5,4,0,1,1,0,0,0,0,0
3,0,0,2.880000114,87.5,4,0,1,1,0,0,0,0,0
1,0,0,10.53999996,22.5,3,1,0,1,0,0,0,0,0
1,0,0,9.739999771,8.75,2,0,0,0,0,0,0,0,0
3,0,0,3.980000019,30,5,1,0,1,0,0,0,1,0
1,0,0,8.25,62.5,5,1,0,1,0,0,0,0,0
2,0,0,9.56000042,62.5,4,1,0,1,0,0,0,0,0
1,0,0,8.220000267,150,4,0,1,0,0,1,0,0,0
3,0,0,6.539999962,62.5,7,1,0,0,0,1,0,0,0
3,0,0,9.579999924,30,3,1,0,1,0,0,0,0,0
1,0,0,5.289999962,12.5,4,0,0,0,0,0,0,0,0
2,0,0,10,62.5,6,1,0,1,0,0,0,0,0
2,0,0,7.329999924,150,4,0,1,0,0,0,0,1,0
3,0,0,5.630000114,150,3,0,1,0,0,0,0,0,0
3,1,0,8.159999847,62.5,6,1,0,1,0,0,0,0,0
3,1,0,3.359999895,150,3,1,0,1,0,0,0,0,0
3,1,0,7.650000095,62.5,4,1,0,1,0,0,0,0,0
3,1,0,5.670000076,250,7,0,1,1,0,0,0,0,0
3,1,0,6,62.5,6,0,1,1,0,0,0,0,1
3,1,0,4.170000076,150,6,0,1,1,0,0,0,1,0
3,1,0,5.389999866,62.5,4,0,1,0,0,0,0,0,0
3,1,0,2.460000038,62.5,5,0,1,1,0,0,0,1,0
3,1,0,6.03000021,62.5,4,0,1,0,0,0,0,0,0
3,1,0,3.349999905,62.5,3,0,1,1,0,0,0,1,0
3,1,0,3.349999905,62.5,3,0,1,1,0,0,0,0,0
3,1,0,6.710000038,42.5,5,0,1,0,0,0,0,0,0
3,0,0,7.980000019,42.5,7,0,1,1,0,0,0,1,1
3,0,0,7.980000019,42.5,7,0,1,1,0,0,0,1,1
3,1,0,4.179999828,62.5,5,0,1,0,0,0,0,0,0
3,1,0,7.019999981,42.5,5,0,1,0,0,0,0,1,0
3,0,0,9.319999695,62.5,4,0,1,1,0,0,0,0,0
3,0,0,5.429999828,250,3,0,1,1,0,0,0,0,0
3,0,0,7.539999962,150,4,0,1,1,0,0,0,0,0
3,0,0,7.539999962,150,4,0,1,1,0,0,0,0,0
3,0,0,4.170000076,150,4,0,1,1,0,0,0,1,0
3,0,0,5.21999979,150,4,0,1,1,0,0,0,0,0
3,1,0,10.31000042,150,3,0,1,0,0,0,0,0,0
2,0,0,5.420000076,62.5,4,1,0,1,0,0,0,0,0
3,0,0,5.849999905,62.5,5,0,1,1,0,1,0,0,0
3,0,0,5.849999905,62.5,5,0,1,1,0,1,0,0,0
3,0,0,4.230000019,62.5,5,1,0,1,0,0,0,0,0
2,0,0,4.380000114,62.5,5,0,1,0,0,0,0,0,0
2,0,0,4.380000114,62.5,5,0,1,0,0,0,0,0,0
3,0,0,4.590000153,42.5,6,0,1,0,0,0,0,1,0
3,0,0,4.590000153,42.5,6,0,1,0,0,0,0,0,0
2,0,0,7.730000019,42.5,3,1,0,1,0,0,0,0,0
3,0,0,6.769999981,250,4,1,0,1,0,0,0,1,0
3,0,0,4.079999924,150,4,0,1,0,0,0,0,1,0
3,0,0,4.079999924,150,4,0,1,0,0,0,0,0,0
1,0,0,8.840000153,30,3,1,0,1,0,0,0,0,0
1,0,0,8.130000114,17.5,5,0,1,0,0,0,0,0,0
3,0,0,3.190000057,62.5,4,0,1,1,0,0,0,1,1
3,0,0,3.75,62.5,6,0,1,1,0,0,0,0,0
2,0,0,6.829999924,87.5,4,1,0,0,0,0,0,0,0
2,0,0,6.829999924,87.5,4,1,0,0,0,0,0,0,0
3,0,0,3.480000019,22.5,3,0,0,1,0,0,0,0,1
3,0,0,7.449999809,87.5,4,0,1,0,0,0,0,0,0
3,0,0,6.329999924,87.5,4,0,1,0,0,0,0,1,1
3,0,0,6.329999924,87.5,4,0,1,0,0,0,0,0,0
2,0,0,6,30,4,1,0,1,0,0,0,0,0
3,0,0,6,62.5,5,1,0,1,0,0,0,0,0
1,0,0,8.069999695,30,3,1,0,1,0,0,0,0,0
3,1,0,4.5,150,4,0,0,0,0,0,0,0,0
3,1,0,2.460000038,87.5,3,0,1,0,0,0,0,0,1
3,1,0,6.829999924,87.5,4,0,1,0,0,0,0,0,0
3,1,0,5.329999924,12.5,4,1,0,0,0,0,0,0,1
3,1,0,9.890000343,42.5,7,0,1,0,0,0,0,0,0
3,1,0,5.75,150,5,0,1,0,0,0,0,0,0
3,1,0,5.75,150,5,0,1,0,0,0,0,0,0
3,1,0,7.53000021,62.5,5,0,1,0,0,0,0,0,1
3,1,0,1.919999957,150,5,0,1,0,0,0,0,0,0
3,1,0,7.25,22.5,4,0,1,0,0,0,0,0,0
3,1,0,7.25,22.5,4,0,1,0,0,0,0,0,0
3,1,0,3.369999886,62.5,5,0,1,1,0,0,0,1,1
3,1,0,6.440000057,30,4,1,0,1,0,0,0,1,0
3,1,0,6.989999771,62.5,2,0,0,1,0,0,0,0,0
3,1,0,7.25,12.5,2,0,0,1,0,0,0,1,1
3,1,0,6.329999924,62.5,5,0,0,0,0,0,0,0,0
2,0,1,4.880000114,62.5,4,1,0,1,0,0,0,0,0
2,0,1,7.260000229,42.5,4,1,0,1,0,0,0,0,0
2,0,1,7.480000019,42.5,4,1,0,0,0,0,0,0,0
3,0,1,3.079999924,22.5,3,1,0,1,0,0,0,1,1
1,0,1,9.619999886,17.5,4,1,0,0,0,0,0,0,0
1,0,1,8.399999619,30,4,1,0,0,0,0,0,0,0
1,0,1,6.989999771,30,7,1,0,0,0,0,0,0,0
1,0,1,7.670000076,42.5,3,1,0,1,0,0,0,0,0
1,0,0,7.099999905,62.5,4,1,0,0,1,0,0,0,0
2,0,0,9.25,4,2,0,1,0,0,1,0,1,0
3,0,0,2.799999952,87.5,4,0,1,1,1,0,0,1,1
2,0,0,7.539999962,62.5,5,1,0,1,0,0,0,0,0
2,0,0,8.340000153,87.5,4,0,1,0,0,0,0,0,0
2,0,0,8.340000153,87.5,4,0,1,0,0,0,0,0,0
2,0,0,6.679999828,42.5,3,0,0,1,0,0,0,0,0
3,0,0,3.599999905,42.5,4,0,1,0,0,0,0,0,0
2,0,0,5.309999943,87.5,6,0,1,1,0,0,0,0,0
1,0,0,9.260000229,30,6,1,0,0,0,1,0,0,0
2,0,0,8.5,8.75,5,0,0,1,0,1,0,0,0
1,0,0,9.909999847,12.5,8,0,0,1,0,1,0,0,0
2,0,0,10.64000034,30,3,1,0,0,0,1,0,1,0
2,0,0,7.889999866,62.5,4,1,0,1,0,1,0,1,0
2,0,0,6.550000191,87.5,5,0,1,0,0,0,0,0,0
2,0,0,6.739999771,62.5,3,1,0,1,0,0,0,0,0
2,0,0,7.389999866,42.5,4,1,0,0,1,0,0,0,0
2,0,0,6.690000057,30,3,0,1,0,0,1,0,1,0
2,0,0,6.690000057,30,3,0,1,0,0,1,0,0,0
2,0,0,4.670000076,22.5,3,1,0,1,0,1,0,0,0
2,0,0,4.670000076,22.5,3,1,0,1,0,1,0,0,0
1,0,0,9.869999886,42.5,2,1,0,0,0,0,0,0,0
1,0,0,10.42000008,17.5,4,0,0,0,0,0,0,0,0
1,0,0,3.460000038,87.5,3,1,0,0,0,0,0,0,0
2,0,0,7.880000114,62.5,4,0,1,0,0,0,0,0,0
1,0,0,10.51000023,42.5,4,0,0,0,0,0,0,0,0
2,0,0,8.43999958,62.5,6,0,1,0,0,0,0,0,0
2,0,0,9.210000038,62.5,3,1,0,1,0,0,0,0,0
1,0,0,2.680000067,62.5,4,0,1,1,0,0,0,0,0
2,0,0,9.25,62.5,3,0,0,1,0,0,0,0,0
2,0,0,9.25,62.5,3,0,0,1,0,0,0,0,0
2,0,0,7.170000076,62.5,4,1,0,0,0,0,0,0,0
2,0,0,9.430000305,62.5,4,0,0,0,0,0,0,0,0
2,0,0,7.510000229,62.5,4,1,0,0,0,0,0,0,0
1,0,0,3.329999924,17.5,3,0,0,0,0,0,0,0,0
2,0,0,3.440000057,42.5,10,0,1,0,0,0,0,0,0
3,0,0,5.039999962,62.5,4,1,0,0,0,0,0,1,0
2,0,0,8.430000305,30,3,1,0,0,0,0,0,0,1
1,0,0,4.019999981,62.5,5,0,1,1,0,0,0,0,0
3,0,0,2,87.5,4,0,1,0,0,0,0,1,1
